route_id,direction_id,trip_id,arrival_time,departure_time,stop_id,stop_sequence,dwell,travel_time,dwell_min,dwell_max,stop_name
KJL,1,KJL_Sat_1,0,,KJ37,37,15,182,7,30,PUTRA HEIGHTS
KJL,1,KJL_Sun_1,0,,KJ37,37,15,182,7,30,PUTRA HEIGHTS
SPL,0,SPL_MonFri_0,6:00:00,6:00:18,SP31,1,,0,,,PUTRA HEIGHTS
SPL,0,SPL_Sat_0,6:00:00,6:00:18,SP31,1,,0,,,PUTRA HEIGHTS
SPL,0,SPL_Sun_0,6:00:00,6:00:18,SP31,1,,0,,,PUTRA HEIGHTS
SPL,0,SPL_MonFri_0,6:03:52,6:04:10,SP29,2,,232,,,PUCHONG PRIMA
SPL,0,SPL_Sat_0,6:03:52,6:04:10,SP29,2,,232,,,PUCHONG PRIMA
SPL,0,SPL_Sun_0,6:03:52,6:04:10,SP29,2,,232,,,PUCHONG PRIMA
SPL,0,SPL_MonFri_0,6:06:37,6:06:55,SP28,3,,165,,,PUCHONG PERDANA
SPL,0,SPL_Sat_0,6:06:37,6:06:55,SP28,3,,165,,,PUCHONG PERDANA
SPL,0,SPL_Sun_0,6:06:37,6:06:55,SP28,3,,165,,,PUCHONG PERDANA
SPL,0,SPL_MonFri_0,6:08:46,6:09:04,SP27,4,,129,,,BANDAR PUTERI
SPL,0,SPL_Sat_0,6:08:46,6:09:04,SP27,4,,129,,,BANDAR PUTERI
SPL,0,SPL_Sun_0,6:08:46,6:09:04,SP27,4,,129,,,BANDAR PUTERI
SPL,0,SPL_MonFri_0,6:10:30,6:10:48,SP26,5,,104,,,TAMAN PERINDUSTRIAN PUCHONG
SPL,0,SPL_Sat_0,6:10:30,6:10:48,SP26,5,,104,,,TAMAN PERINDUSTRIAN PUCHONG
SPL,0,SPL_Sun_0,6:10:30,6:10:48,SP26,5,,104,,,TAMAN PERINDUSTRIAN PUCHONG
SPL,0,SPL_MonFri_0,6:12:30,6:12:48,SP25,6,,120,,,PUSAT BANDAR PUCHONG
SPL,0,SPL_Sat_0,6:12:30,6:12:48,SP25,6,,120,,,PUSAT BANDAR PUCHONG
SPL,0,SPL_Sun_0,6:12:30,6:12:48,SP25,6,,120,,,PUSAT BANDAR PUCHONG
SPL,0,SPL_MonFri_0,6:13:58,6:14:16,SP24,7,,88,,,IOI PUCHONG JAYA
SPL,0,SPL_Sat_0,6:13:58,6:14:16,SP24,7,,88,,,IOI PUCHONG JAYA
SPL,0,SPL_Sun_0,6:13:58,6:14:16,SP24,7,,88,,,IOI PUCHONG JAYA
SPL,0,SPL_MonFri_0,6:17:44,6:18:02,SP22,8,,226,,,KINRARA
SPL,0,SPL_Sat_0,6:17:44,6:18:02,SP22,8,,226,,,KINRARA
SPL,0,SPL_Sun_0,6:17:44,6:18:02,SP22,8,,226,,,KINRARA
SPL,0,SPL_MonFri_0,6:21:29,6:21:47,SP21,9,,225,,,ALAM SUTERA
SPL,0,SPL_Sat_0,6:21:29,6:21:47,SP21,9,,225,,,ALAM SUTERA
SPL,0,SPL_Sun_0,6:21:29,6:21:47,SP21,9,,225,,,ALAM SUTERA
SPL,0,SPL_MonFri_0,6:23:41,6:23:59,SP20,10,,132,,,MUHIBBAH
SPL,0,SPL_Sat_0,6:23:41,6:23:59,SP20,10,,132,,,MUHIBBAH
SPL,0,SPL_Sun_0,6:23:41,6:23:59,SP20,10,,132,,,MUHIBBAH
SPL,0,SPL_MonFri_0,6:25:50,6:26:08,SP19,11,,129,,,AWAN BESAR
SPL,0,SPL_Sat_0,6:25:50,6:26:08,SP19,11,,129,,,AWAN BESAR
SPL,0,SPL_Sun_0,6:25:50,6:26:08,SP19,11,,129,,,AWAN BESAR
SPL,0,SPL_MonFri_0,6:27:38,6:27:56,SP18,12,,108,,,SRI PETALING
SPL,0,SPL_Sat_0,6:27:38,6:27:56,SP18,12,,108,,,SRI PETALING
SPL,0,SPL_Sun_0,6:27:38,6:27:56,SP18,12,,108,,,SRI PETALING
SPL,0,SPL_MonFri_0,6:29:13,6:29:31,SP17,13,,95,,,BUKIT JALIL
SPL,0,SPL_Sat_0,6:29:13,6:29:31,SP17,13,,95,,,BUKIT JALIL
SPL,0,SPL_Sun_0,6:29:13,6:29:31,SP17,13,,95,,,BUKIT JALIL
SPL,0,SPL_MonFri_0,6:31:58,6:32:16,SP16,14,,165,,,SUNGAI BESI
SPL,0,SPL_Sat_0,6:31:58,6:32:16,SP16,14,,165,,,SUNGAI BESI
SPL,0,SPL_Sun_0,6:31:58,6:32:16,SP16,14,,165,,,SUNGAI BESI
SPL,0,SPL_MonFri_0,6:34:02,6:34:20,SP15,15,,124,,,BANDAR TASIK SELATAN
SPL,0,SPL_Sat_0,6:34:02,6:34:20,SP15,15,,124,,,BANDAR TASIK SELATAN
SPL,0,SPL_Sun_0,6:34:02,6:34:20,SP15,15,,124,,,BANDAR TASIK SELATAN
SPL,0,SPL_MonFri_0,6:36:34,6:36:52,SP14,16,,152,,,BANDAR TUN RAZAK
SPL,0,SPL_Sat_0,6:36:34,6:36:52,SP14,16,,152,,,BANDAR TUN RAZAK
SPL,0,SPL_Sun_0,6:36:34,6:36:52,SP14,16,,152,,,BANDAR TUN RAZAK
SPL,0,SPL_MonFri_0,6:38:52,6:39:10,SP13,17,,138,,,SALAK SELATAN
SPL,0,SPL_Sat_0,6:38:52,6:39:10,SP13,17,,138,,,SALAK SELATAN
SPL,0,SPL_Sun_0,6:38:52,6:39:10,SP13,17,,138,,,SALAK SELATAN
SPL,0,SPL_MonFri_0,6:41:01,6:41:19,SP12,18,,129,,,CHERAS
SPL,0,SPL_Sat_0,6:41:01,6:41:19,SP12,18,,129,,,CHERAS
SPL,0,SPL_Sun_0,6:41:01,6:41:19,SP12,18,,129,,,CHERAS
SPL,0,SPL_MonFri_0,6:43:37,6:43:55,SP11,19,,156,,,CHAN SOW LIN
SPL,0,SPL_Sat_0,6:43:37,6:43:55,SP11,19,,156,,,CHAN SOW LIN
SPL,0,SPL_Sun_0,6:43:37,6:43:55,SP11,19,,156,,,CHAN SOW LIN
SPL,0,SPL_MonFri_0,6:45:26,6:45:44,SP10,20,,109,,,PUDU
SPL,0,SPL_Sat_0,6:45:26,6:45:44,SP10,20,,109,,,PUDU
SPL,0,SPL_Sun_0,6:45:26,6:45:44,SP10,20,,109,,,PUDU
SPL,0,SPL_MonFri_0,6:46:55,6:47:13,SP9,21,,89,,,HANG TUAH
SPL,0,SPL_Sat_0,6:46:55,6:47:13,SP9,21,,89,,,HANG TUAH
SPL,0,SPL_Sun_0,6:46:55,6:47:13,SP9,21,,89,,,HANG TUAH
SPL,0,SPL_MonFri_0,6:48:26,6:48:44,SP8,22,,91,,,PLAZA RAKYAT
SPL,0,SPL_Sat_0,6:48:26,6:48:44,SP8,22,,91,,,PLAZA RAKYAT
SPL,0,SPL_Sun_0,6:48:26,6:48:44,SP8,22,,91,,,PLAZA RAKYAT
SPL,0,SPL_MonFri_0,6:50:15,6:50:33,SP7,23,,109,,,MASJID JAMEK
SPL,0,SPL_Sat_0,6:50:15,6:50:33,SP7,23,,109,,,MASJID JAMEK
SPL,0,SPL_Sun_0,6:50:15,6:50:33,SP7,23,,109,,,MASJID JAMEK
SPL,0,SPL_MonFri_0,6:52:09,6:52:27,SP6,24,,114,,,BANDARAYA
SPL,0,SPL_Sat_0,6:52:09,6:52:27,SP6,24,,114,,,BANDARAYA
SPL,0,SPL_Sun_0,6:52:09,6:52:27,SP6,24,,114,,,BANDARAYA
SPL,0,SPL_MonFri_0,6:53:36,6:53:54,SP5,25,,87,,,SULTAN ISMAIL
SPL,0,SPL_Sat_0,6:53:36,6:53:54,SP5,25,,87,,,SULTAN ISMAIL
SPL,0,SPL_Sun_0,6:53:36,6:53:54,SP5,25,,87,,,SULTAN ISMAIL
SPL,0,SPL_MonFri_0,6:55:04,6:55:22,SP4,26,,88,,,PWTC
SPL,0,SPL_Sat_0,6:55:04,6:55:22,SP4,26,,88,,,PWTC
SPL,0,SPL_Sun_0,6:55:04,6:55:22,SP4,26,,88,,,PWTC
SPL,0,SPL_MonFri_0,6:56:44,6:57:02,SP3,27,,100,,,TITIWANGSA
SPL,0,SPL_Sat_0,6:56:44,6:57:02,SP3,27,,100,,,TITIWANGSA
SPL,0,SPL_Sun_0,6:56:44,6:57:02,SP3,27,,100,,,TITIWANGSA
SPL,0,SPL_MonFri_0,6:58:06,6:58:24,SP2,28,,82,,,SENTUL
SPL,0,SPL_Sat_0,6:58:06,6:58:24,SP2,28,,82,,,SENTUL
SPL,0,SPL_Sun_0,6:58:06,6:58:24,SP2,28,,82,,,SENTUL
SPL,0,SPL_MonFri_0,6:59:47,7:00:05,SP1,29,,101,,,SENTUL TIMUR
SPL,0,SPL_Sat_0,6:59:47,7:00:05,SP1,29,,101,,,SENTUL TIMUR
SPL,0,SPL_Sun_0,6:59:47,7:00:05,SP1,29,,101,,,SENTUL TIMUR
SPL,1,SPL_MonFri_1,6:00:00,6:00:18,SP1,1,,0,,,SENTUL TIMUR
SPL,1,SPL_Sat_1,6:00:00,6:00:18,SP1,1,,0,,,SENTUL TIMUR
SPL,1,SPL_Sun_1,6:00:00,6:00:18,SP1,1,,0,,,SENTUL TIMUR
SPL,1,SPL_MonFri_1,6:01:37,6:01:55,SP2,2,,97,,,SENTUL
SPL,1,SPL_Sat_1,6:01:37,6:01:55,SP2,2,,97,,,SENTUL
SPL,1,SPL_Sun_1,6:01:37,6:01:55,SP2,2,,97,,,SENTUL
SPL,1,SPL_MonFri_1,6:02:57,6:03:15,SP3,3,,80,,,TITIWANGSA
SPL,1,SPL_Sat_1,6:02:57,6:03:15,SP3,3,,80,,,TITIWANGSA
SPL,1,SPL_Sun_1,6:02:57,6:03:15,SP3,3,,80,,,TITIWANGSA
SPL,1,SPL_MonFri_1,6:04:40,6:04:58,SP4,4,,103,,,PWTC
SPL,1,SPL_Sat_1,6:04:40,6:04:58,SP4,4,,103,,,PWTC
SPL,1,SPL_Sun_1,6:04:40,6:04:58,SP4,4,,103,,,PWTC
SPL,1,SPL_MonFri_1,6:06:08,6:06:26,SP5,5,,88,,,SULTAN ISMAIL
SPL,1,SPL_Sat_1,6:06:08,6:06:26,SP5,5,,88,,,SULTAN ISMAIL
SPL,1,SPL_Sun_1,6:06:08,6:06:26,SP5,5,,88,,,SULTAN ISMAIL
SPL,1,SPL_MonFri_1,6:07:35,6:07:53,SP6,6,,87,,,BANDARAYA
SPL,1,SPL_Sat_1,6:07:35,6:07:53,SP6,6,,87,,,BANDARAYA
SPL,1,SPL_Sun_1,6:07:35,6:07:53,SP6,6,,87,,,BANDARAYA
SPL,1,SPL_MonFri_1,6:09:28,6:09:46,SP7,7,,113,,,MASJID JAMEK
SPL,1,SPL_Sat_1,6:09:28,6:09:46,SP7,7,,113,,,MASJID JAMEK
SPL,1,SPL_Sun_1,6:09:28,6:09:46,SP7,7,,113,,,MASJID JAMEK
SPL,1,SPL_MonFri_1,6:11:18,6:11:36,SP8,8,,110,,,PLAZA RAKYAT
SPL,1,SPL_Sat_1,6:11:18,6:11:36,SP8,8,,110,,,PLAZA RAKYAT
SPL,1,SPL_Sun_1,6:11:18,6:11:36,SP8,8,,110,,,PLAZA RAKYAT
SPL,1,SPL_MonFri_1,6:12:42,6:13:00,SP9,9,,84,,,HANG TUAH
SPL,1,SPL_Sat_1,6:12:42,6:13:00,SP9,9,,84,,,HANG TUAH
SPL,1,SPL_Sun_1,6:12:42,6:13:00,SP9,9,,84,,,HANG TUAH
SPL,1,SPL_MonFri_1,6:14:13,6:14:31,SP10,10,,91,,,PUDU
SPL,1,SPL_Sat_1,6:14:13,6:14:31,SP10,10,,91,,,PUDU
SPL,1,SPL_Sun_1,6:14:13,6:14:31,SP10,10,,91,,,PUDU
SPL,1,SPL_MonFri_1,6:15:58,6:16:16,SP11,11,,105,,,CHAN SOW LIN
SPL,1,SPL_Sat_1,6:15:58,6:16:16,SP11,11,,105,,,CHAN SOW LIN
SPL,1,SPL_Sun_1,6:15:58,6:16:16,SP11,11,,105,,,CHAN SOW LIN
SPL,1,SPL_MonFri_1,6:18:24,6:18:42,SP12,12,,146,,,CHERAS
SPL,1,SPL_Sat_1,6:18:24,6:18:42,SP12,12,,146,,,CHERAS
SPL,1,SPL_Sun_1,6:18:24,6:18:42,SP12,12,,146,,,CHERAS
SPL,1,SPL_MonFri_1,6:20:33,6:20:51,SP13,13,,129,,,SALAK SELATAN
SPL,1,SPL_Sat_1,6:20:33,6:20:51,SP13,13,,129,,,SALAK SELATAN
SPL,1,SPL_Sun_1,6:20:33,6:20:51,SP13,13,,129,,,SALAK SELATAN
SPL,1,SPL_MonFri_1,6:22:57,6:23:15,SP14,14,,144,,,BANDAR TUN RAZAK
SPL,1,SPL_Sat_1,6:22:57,6:23:15,SP14,14,,144,,,BANDAR TUN RAZAK
SPL,1,SPL_Sun_1,6:22:57,6:23:15,SP14,14,,144,,,BANDAR TUN RAZAK
SPL,1,SPL_MonFri_1,6:25:28,6:25:46,SP15,15,,151,,,BANDAR TASIK SELATAN
SPL,1,SPL_Sat_1,6:25:28,6:25:46,SP15,15,,151,,,BANDAR TASIK SELATAN
SPL,1,SPL_Sun_1,6:25:28,6:25:46,SP15,15,,151,,,BANDAR TASIK SELATAN
SPL,1,SPL_MonFri_1,6:27:33,6:27:51,SP16,16,,125,,,SUNGAI BESI
SPL,1,SPL_Sat_1,6:27:33,6:27:51,SP16,16,,125,,,SUNGAI BESI
SPL,1,SPL_Sun_1,6:27:33,6:27:51,SP16,16,,125,,,SUNGAI BESI
SPL,1,SPL_MonFri_1,6:30:24,6:30:42,SP17,17,,171,,,BUKIT JALIL
SPL,1,SPL_Sat_1,6:30:24,6:30:42,SP17,17,,171,,,BUKIT JALIL
SPL,1,SPL_Sun_1,6:30:24,6:30:42,SP17,17,,171,,,BUKIT JALIL
SPL,1,SPL_MonFri_1,6:32:33,6:32:51,SP18,18,,129,,,SRI PETALING
SPL,1,SPL_Sat_1,6:32:33,6:32:51,SP18,18,,129,,,SRI PETALING
SPL,1,SPL_Sun_1,6:32:33,6:32:51,SP18,18,,129,,,SRI PETALING
SPL,1,SPL_MonFri_1,6:34:21,6:34:39,SP19,19,,108,,,AWAN BESAR
SPL,1,SPL_Sat_1,6:34:21,6:34:39,SP19,19,,108,,,AWAN BESAR
SPL,1,SPL_Sun_1,6:34:21,6:34:39,SP19,19,,108,,,AWAN BESAR
SPL,1,SPL_MonFri_1,6:36:30,6:36:48,SP20,20,,129,,,MUHIBBAH
SPL,1,SPL_Sat_1,6:36:30,6:36:48,SP20,20,,129,,,MUHIBBAH
SPL,1,SPL_Sun_1,6:36:30,6:36:48,SP20,20,,129,,,MUHIBBAH
SPL,1,SPL_MonFri_1,6:38:42,6:39:00,SP21,21,,132,,,ALAM SUTERA
SPL,1,SPL_Sat_1,6:38:42,6:39:00,SP21,21,,132,,,ALAM SUTERA
SPL,1,SPL_Sun_1,6:38:42,6:39:00,SP21,21,,132,,,ALAM SUTERA
SPL,1,SPL_MonFri_1,6:42:27,6:42:45,SP22,22,,225,,,KINRARA
SPL,1,SPL_Sat_1,6:42:27,6:42:45,SP22,22,,225,,,KINRARA
SPL,1,SPL_Sun_1,6:42:27,6:42:45,SP22,22,,225,,,KINRARA
SPL,1,SPL_MonFri_1,6:46:13,6:46:31,SP24,23,,226,,,IOI PUCHONG JAYA
SPL,1,SPL_Sat_1,6:46:13,6:46:31,SP24,23,,226,,,IOI PUCHONG JAYA
SPL,1,SPL_Sun_1,6:46:13,6:46:31,SP24,23,,226,,,IOI PUCHONG JAYA
SPL,1,SPL_MonFri_1,6:47:41,6:47:59,SP25,24,,88,,,PUSAT BANDAR PUCHONG
SPL,1,SPL_Sat_1,6:47:41,6:47:59,SP25,24,,88,,,PUSAT BANDAR PUCHONG
SPL,1,SPL_Sun_1,6:47:41,6:47:59,SP25,24,,88,,,PUSAT BANDAR PUCHONG
SPL,1,SPL_MonFri_1,6:49:41,6:49:59,SP26,25,,120,,,TAMAN PERINDUSTRIAN PUCHONG
SPL,1,SPL_Sat_1,6:49:41,6:49:59,SP26,25,,120,,,TAMAN PERINDUSTRIAN PUCHONG
SPL,1,SPL_Sun_1,6:49:41,6:49:59,SP26,25,,120,,,TAMAN PERINDUSTRIAN PUCHONG
SPL,1,SPL_MonFri_1,6:51:25,6:51:43,SP27,26,,104,,,BANDAR PUTERI
SPL,1,SPL_Sat_1,6:51:25,6:51:43,SP27,26,,104,,,BANDAR PUTERI
SPL,1,SPL_Sun_1,6:51:25,6:51:43,SP27,26,,104,,,BANDAR PUTERI
SPL,1,SPL_MonFri_1,6:53:34,6:53:52,SP28,27,,129,,,PUCHONG PERDANA
SPL,1,SPL_Sat_1,6:53:34,6:53:52,SP28,27,,129,,,PUCHONG PERDANA
SPL,1,SPL_Sun_1,6:53:34,6:53:52,SP28,27,,129,,,PUCHONG PERDANA
SPL,1,SPL_MonFri_1,6:56:19,6:56:37,SP29,28,,165,,,PUCHONG PRIMA
SPL,1,SPL_Sat_1,6:56:19,6:56:37,SP29,28,,165,,,PUCHONG PRIMA
SPL,1,SPL_Sun_1,6:56:19,6:56:37,SP29,28,,165,,,PUCHONG PRIMA
SPL,1,SPL_MonFri_1,7:00:11,7:00:29,SP31,29,,232,,,PUTRA HEIGHTS
SPL,1,SPL_Sat_1,7:00:11,7:00:29,SP31,29,,232,,,PUTRA HEIGHTS
SPL,1,SPL_Sun_1,7:00:11,7:00:29,SP31,29,,232,,,PUTRA HEIGHTS
KGL,0,KGL_MonFri_0,6:00:00,,KG04,1,26,0,20,60,KWASA DAMANSARA
KGL,0,KGL_Sat_0,6:00:00,,KG04,1,26,0,20,60,KWASA DAMANSARA
KGL,0,KGL_Sun_0,6:00:00,,KG04,1,26,0,20,60,KWASA DAMANSARA
KGL,0,KGL_MonFri_0,0,,KG05,2,26,120,20,60,KWASA SENTRAL
KGL,0,KGL_Sat_0,0,,KG05,2,26,120,20,60,KWASA SENTRAL
KGL,0,KGL_Sun_0,0,,KG05,2,26,120,20,60,KWASA SENTRAL
KGL,0,KGL_MonFri_0,0,,KG06,3,26,180,20,60,KOTA DAMANSARA
KGL,0,KGL_Sat_0,0,,KG06,3,26,180,20,60,KOTA DAMANSARA
KGL,0,KGL_Sun_0,0,,KG06,3,26,180,20,60,KOTA DAMANSARA
KGL,0,KGL_MonFri_0,0,,KG07,4,26,120,20,60,SURIAN
KGL,0,KGL_Sat_0,0,,KG07,4,26,120,20,60,SURIAN
KGL,0,KGL_Sun_0,0,,KG07,4,26,120,20,60,SURIAN
KGL,0,KGL_MonFri_0,0,,KG08,5,26,120,20,60,MUTIARA DAMANSARA
KGL,0,KGL_Sat_0,0,,KG08,5,26,120,20,60,MUTIARA DAMANSARA
KGL,0,KGL_Sun_0,0,,KG08,5,26,120,20,60,MUTIARA DAMANSARA
KGL,0,KGL_MonFri_0,0,,KG09,6,26,180,20,60,BANDAR UTAMA
KGL,0,KGL_Sat_0,0,,KG09,6,26,180,20,60,BANDAR UTAMA
KGL,0,KGL_Sun_0,0,,KG09,6,26,180,20,60,BANDAR UTAMA
KGL,0,KGL_MonFri_0,0,,KG10,7,26,180,20,60,TTDI
KGL,0,KGL_Sat_0,0,,KG10,7,26,180,20,60,TTDI
KGL,0,KGL_Sun_0,0,,KG10,7,26,180,20,60,TTDI
KGL,0,KGL_MonFri_0,0,,KG12,8,30,120,30,60,PHILEO DAMANSARA
KGL,0,KGL_Sat_0,0,,KG12,8,30,120,30,60,PHILEO DAMANSARA
KGL,0,KGL_Sun_0,0,,KG12,8,30,120,30,60,PHILEO DAMANSARA
KGL,0,KGL_MonFri_0,0,,KG13,9,26,240,20,60,PUSAT BANDAR DAMANSARA
KGL,0,KGL_Sat_0,0,,KG13,9,26,240,20,60,PUSAT BANDAR DAMANSARA
KGL,0,KGL_Sun_0,0,,KG13,9,26,240,20,60,PUSAT BANDAR DAMANSARA
KGL,0,KGL_MonFri_0,0,,KG14,10,26,180,20,60,SEMANTAN
KGL,0,KGL_Sat_0,0,,KG14,10,26,180,20,60,SEMANTAN
KGL,0,KGL_Sun_0,0,,KG14,10,26,180,20,60,SEMANTAN
KGL,0,KGL_MonFri_0,0,,KG15,11,40,240,30,60,MUZIUM NEGARA
KGL,0,KGL_Sat_0,0,,KG15,11,40,240,30,60,MUZIUM NEGARA
KGL,0,KGL_Sun_0,0,,KG15,11,40,240,30,60,MUZIUM NEGARA
KGL,0,KGL_MonFri_0,0,,KG16,12,40,180,30,60,PASAR SENI
KGL,0,KGL_Sat_0,0,,KG16,12,40,180,30,60,PASAR SENI
KGL,0,KGL_Sun_0,0,,KG16,12,40,180,30,60,PASAR SENI
KGL,0,KGL_MonFri_0,0,,KG17,13,40,120,30,60,MERDEKA
KGL,0,KGL_Sat_0,0,,KG17,13,40,120,30,60,MERDEKA
KGL,0,KGL_Sun_0,0,,KG17,13,40,120,30,60,MERDEKA
KGL,0,KGL_MonFri_0,0,,KG18A,14,40,180,30,60,BUKIT BINTANG 
KGL,0,KGL_Sat_0,0,,KG18A,14,40,180,30,60,BUKIT BINTANG 
KGL,0,KGL_Sun_0,0,,KG18A,14,40,180,30,60,BUKIT BINTANG 
KGL,0,KGL_MonFri_0,0,,KG20,15,26,180,20,60,TUN RAZAK EXCHANGE
KGL,0,KGL_Sat_0,0,,KG20,15,26,180,20,60,TUN RAZAK EXCHANGE
KGL,0,KGL_Sun_0,0,,KG20,15,26,180,20,60,TUN RAZAK EXCHANGE
KGL,0,KGL_MonFri_0,0,,KG21,16,26,120,20,60,COCHRANE
KGL,0,KGL_Sat_0,0,,KG21,16,26,120,20,60,COCHRANE
KGL,0,KGL_Sun_0,0,,KG21,16,26,120,20,60,COCHRANE
KGL,0,KGL_MonFri_0,0,,KG22,17,40,120,30,60,MALURI
KGL,0,KGL_Sat_0,0,,KG22,17,40,120,30,60,MALURI
KGL,0,KGL_Sun_0,0,,KG22,17,40,120,30,60,MALURI
KGL,0,KGL_MonFri_0,0,,KG23,18,26,180,20,60,TAMAN PERTAMA
KGL,0,KGL_Sat_0,0,,KG23,18,26,180,20,60,TAMAN PERTAMA
KGL,0,KGL_Sun_0,0,,KG23,18,26,180,20,60,TAMAN PERTAMA
KGL,0,KGL_MonFri_0,0,,KG24,19,26,120,20,60,TAMAN MIDAH
KGL,0,KGL_Sat_0,0,,KG24,19,26,120,20,60,TAMAN MIDAH
KGL,0,KGL_Sun_0,0,,KG24,19,26,120,20,60,TAMAN MIDAH
KGL,0,KGL_MonFri_0,0,,KG25,20,26,180,20,60,TAMAN MUTIARA
KGL,0,KGL_Sat_0,0,,KG25,20,26,180,20,60,TAMAN MUTIARA
KGL,0,KGL_Sun_0,0,,KG25,20,26,180,20,60,TAMAN MUTIARA
KGL,0,KGL_MonFri_0,0,,KG26,21,26,180,20,60,TAMAN CONNAUGHT
KGL,0,KGL_Sat_0,0,,KG26,21,26,180,20,60,TAMAN CONNAUGHT
KGL,0,KGL_Sun_0,0,,KG26,21,26,180,20,60,TAMAN CONNAUGHT
KGL,0,KGL_MonFri_0,0,,KG27,22,26,180,20,60,TAMAN SUNTEX
KGL,0,KGL_Sat_0,0,,KG27,22,26,180,20,60,TAMAN SUNTEX
KGL,0,KGL_Sun_0,0,,KG27,22,26,180,20,60,TAMAN SUNTEX
KGL,0,KGL_MonFri_0,0,,KG28,23,26,120,20,60,SRI RAYA
KGL,0,KGL_Sat_0,0,,KG28,23,26,120,20,60,SRI RAYA
KGL,0,KGL_Sun_0,0,,KG28,23,26,120,20,60,SRI RAYA
KGL,0,KGL_MonFri_0,0,,KG29,24,26,180,20,60,BANDAR TUN HUSSIEN ONN
KGL,0,KGL_Sat_0,0,,KG29,24,26,180,20,60,BANDAR TUN HUSSIEN ONN
KGL,0,KGL_Sun_0,0,,KG29,24,26,180,20,60,BANDAR TUN HUSSIEN ONN
KGL,0,KGL_MonFri_0,0,,KG30,25,26,120,20,60,BATU 11 CHERAS
KGL,0,KGL_Sat_0,0,,KG30,25,26,120,20,60,BATU 11 CHERAS
KGL,0,KGL_Sun_0,0,,KG30,25,26,120,20,60,BATU 11 CHERAS
KGL,0,KGL_MonFri_0,0,,KG31,26,26,180,20,60,BUKIT DUKUNG
KGL,0,KGL_Sat_0,0,,KG31,26,26,180,20,60,BUKIT DUKUNG
KGL,0,KGL_Sun_0,0,,KG31,26,26,180,20,60,BUKIT DUKUNG
KGL,0,KGL_MonFri_0,0,,KG33,27,26,240,20,60,SUNGAI JERNIH
KGL,0,KGL_Sat_0,0,,KG33,27,26,240,20,60,SUNGAI JERNIH
KGL,0,KGL_Sun_0,0,,KG33,27,26,240,20,60,SUNGAI JERNIH
KGL,0,KGL_MonFri_0,0,,KG34,28,26,120,20,60,STADIUM KAJANG
KGL,0,KGL_Sat_0,0,,KG34,28,26,120,20,60,STADIUM KAJANG
KGL,0,KGL_Sun_0,0,,KG34,28,26,120,20,60,STADIUM KAJANG
KGL,0,KGL_MonFri_0,0,,KG35,29,40,120,30,60,KAJANG
KGL,0,KGL_Sat_0,0,,KG35,29,40,120,30,60,KAJANG
KGL,0,KGL_Sun_0,0,,KG35,29,40,120,30,60,KAJANG
KGL,1,KGL_MonFri_1,6:00:00,,KG35,1,40,0,30,60,KAJANG
KGL,1,KGL_Sat_1,6:00:00,,KG35,1,40,0,30,60,KAJANG
KGL,1,KGL_Sun_1,6:00:00,,KG35,1,40,0,30,60,KAJANG
KGL,1,KGL_MonFri_1,0,,KG34,2,26,120,20,60,STADIUM KAJANG
KGL,1,KGL_Sat_1,0,,KG34,2,26,120,20,60,STADIUM KAJANG
KGL,1,KGL_Sun_1,0,,KG34,2,26,120,20,60,STADIUM KAJANG
KGL,1,KGL_MonFri_1,0,,KG33,3,26,120,20,60,SUNGAI JERNIH
KGL,1,KGL_Sat_1,0,,KG33,3,26,120,20,60,SUNGAI JERNIH
KGL,1,KGL_Sun_1,0,,KG33,3,26,120,20,60,SUNGAI JERNIH
KGL,1,KGL_MonFri_1,0,,KG31,4,26,240,20,60,BUKIT DUKUNG
KGL,1,KGL_Sat_1,0,,KG31,4,26,240,20,60,BUKIT DUKUNG
KGL,1,KGL_Sun_1,0,,KG31,4,26,240,20,60,BUKIT DUKUNG
KGL,1,KGL_MonFri_1,0,,KG30,5,26,180,20,60,BATU 11 CHERAS
KGL,1,KGL_Sat_1,0,,KG30,5,26,180,20,60,BATU 11 CHERAS
KGL,1,KGL_Sun_1,0,,KG30,5,26,180,20,60,BATU 11 CHERAS
KGL,1,KGL_MonFri_1,0,,KG29,6,26,120,20,60,BANDAR TUN HUSSIEN ONN
KGL,1,KGL_Sat_1,0,,KG29,6,26,120,20,60,BANDAR TUN HUSSIEN ONN
KGL,1,KGL_Sun_1,0,,KG29,6,26,120,20,60,BANDAR TUN HUSSIEN ONN
KGL,1,KGL_MonFri_1,0,,KG28,7,26,180,20,60,SRI RAYA
KGL,1,KGL_Sat_1,0,,KG28,7,26,180,20,60,SRI RAYA
KGL,1,KGL_Sun_1,0,,KG28,7,26,180,20,60,SRI RAYA
KGL,1,KGL_MonFri_1,0,,KG27,8,26,120,20,60,TAMAN SUNTEX
KGL,1,KGL_Sat_1,0,,KG27,8,26,120,20,60,TAMAN SUNTEX
KGL,1,KGL_Sun_1,0,,KG27,8,26,120,20,60,TAMAN SUNTEX
KGL,1,KGL_MonFri_1,0,,KG26,9,26,180,20,60,TAMAN CONNAUGHT
KGL,1,KGL_Sat_1,0,,KG26,9,26,180,20,60,TAMAN CONNAUGHT
KGL,1,KGL_Sun_1,0,,KG26,9,26,180,20,60,TAMAN CONNAUGHT
KGL,1,KGL_MonFri_1,0,,KG25,10,26,180,20,60,TAMAN MUTIARA
